word,class,count,mean_attribution,std_attribution,median_attribution,total_attribution
by,human,211,-0.00021467145,0.0011409073,-0.00027156243,-0.045295678
sur,human,8,-5.49003e-05,0.0014426284,0.00020408153,-0.0004392024
pr,human,11,-0.00044211184,0.0011559742,-0.0008016232,-0.00486323
ize,human,3,-0.0007228132,0.00012435915,-0.0007340869,-0.0021684396
at,human,247,0.0006240109,0.0011730905,0.0005998075,0.1541307
his,human,400,0.00016953496,0.0015748646,8.134113e-06,0.067813985
being,human,68,0.00043824365,0.0008588483,0.00055859773,0.029800568
still,human,32,-0.000139418,0.0005920487,-0.00015212307,-0.004461376
able,human,40,-0.0001143374,0.000883351,-6.4466556e-05,-0.004573496
poor,human,23,-0.0007148193,0.0007999429,-0.00061724253,-0.016440844
miss,human,59,0.0011889501,0.0021309045,0.0013264754,0.07014806
taylor,human,4,0.0013045439,0.0011064307,0.001562407,0.0052181757
when,human,108,0.00013050454,0.00127987,7.448206e-05,0.0140944915
they,human,152,-2.1731943e-05,0.0009831286,1.508712e-05,-0.0033032554
left,human,34,-1.3432999e-05,0.0007332651,2.179452e-05,-0.000456722
every,human,76,3.4057717e-05,0.0012908829,2.7841452e-06,0.0025883864
domestic,human,4,0.00021141837,0.00048464938,0.00030171697,0.0008456735
or,human,114,-0.0015163707,0.0013780594,-0.0016183705,-0.17286626
saw,human,44,0.0007869312,0.0013287988,0.00090026105,0.03462497
go,human,28,0.00021773261,0.00071010424,0.00020335896,0.006096513
away,human,30,0.001060677,0.00096126465,0.0010699946,0.03182031
evening,human,21,0.00036149548,0.001147835,0.00031870155,0.007591405
husband,human,11,0.0002178634,0.002921479,0.00060373696,0.0023964974
carriage,human,18,-0.0008212312,0.0026216079,-0.00036695626,-0.014782162
own,human,59,0.0001859642,0.0007063443,3.782619e-05,0.010971888
were,human,156,-0.00062338694,0.0010549547,-0.00062093214,-0.09724836
woman,human,23,-0.00011026497,0.0020930115,0.0004205142,-0.0025360943
fortune,human,11,-0.0010111231,0.0017139745,-0.00045303005,-0.011122353
leave,human,16,-0.00050657365,0.0017098463,-6.349151e-05,-0.008105178
ity,human,27,-0.0002064727,0.00058913254,-9.689617e-05,-0.005574763
take,human,16,0.00044359989,0.00072943274,0.000494562,0.007097598
its,human,45,-0.0015122463,0.0018767898,-0.0008684592,-0.068051085
chance,human,5,-1.531702e-05,0.0006491555,9.383855e-05,-7.65851e-05
not,human,291,-0.00075637555,0.00095144025,-0.0006467806,-0.22010529
quarrel,human,4,-0.00040537847,0.0011003959,1.9005398e-05,-0.0016215139
with,human,305,0.00032242056,0.0009767086,0.0003359901,0.09833827
you,human,132,0.00019748797,0.002204858,0.000636742,0.026068412
any,human,95,-0.00075701054,0.00076655217,-0.000762741,-0.071916
manner,human,22,-0.0002414215,0.00074543344,-0.00019243648,-0.005311273
your,human,42,-0.001134429,0.0030332804,-0.0001441916,-0.04764602
equal,human,8,-4.0714993e-05,0.00085840066,-0.00013013795,-0.00032571994
but,human,235,0.00022702757,0.0011068619,0.00021192798,0.05335148
consider,human,3,-0.00016832074,0.00040420046,5.2025876e-05,-0.0005049622
how,human,53,0.00012021429,0.0012650649,0.00020339974,0.0063713575
far,human,27,-0.000319233,0.0005719331,-0.000280822,-0.008619291
this,human,103,0.00013340104,0.0010503822,0.00019376607,0.013740308
is,human,89,5.8134134e-05,0.00092458096,0.00013399223,0.005173938
case,human,8,0.0010492879,0.0015333208,0.0010270627,0.008394303
has,human,34,4.545084e-05,0.0013832354,5.134407e-06,0.0015453286
if,human,97,0.00016802225,0.00097338046,8.9050794e-05,0.016298158
live,human,5,0.0005941269,0.0014784224,0.0010520885,0.0029706343
old,human,28,-0.00023015142,0.0009241846,-0.00022583752,-0.0064442395
age,human,9,-0.00026768743,0.0023855416,-0.00014082146,-0.002409187
must,human,107,0.00031560415,0.0011381833,0.00047153197,0.033769645
probably,human,4,-0.0016311342,0.0010559788,-0.0012916541,-0.0065245368
should,human,90,-0.0002755821,0.00082022615,-0.00014010127,-0.024802389
secure,human,7,0.0009772966,0.00036745396,0.001008185,0.0068410765
compassion,human,5,-0.0005577585,0.0014380583,-0.0011856409,-0.0027887924
it,human,461,0.00030781736,0.0009898308,0.0004142184,0.1419038
done,human,29,0.0003121657,0.0013305472,0.00050804444,0.009052806
indeed,human,13,-0.0008599972,0.0015753816,-0.0005086471,-0.011179963
whom,human,32,-0.0004006578,0.0015314206,-0.00044892274,-0.012821049
had,human,409,-0.00013461457,0.0008725592,-0.00014314607,-0.05505736
known,human,14,-0.00036845152,0.00042005637,-0.00052002666,-0.0051583215
an,human,101,0.0005782002,0.0010767505,0.0005279204,0.05839822
seen,human,19,0.00014073693,0.00066220574,0.00015908631,0.0026740015
up,human,66,0.0008302307,0.00075014395,0.00094529346,0.054795228
period,human,8,-0.0007667474,0.0007077997,-0.0006312888,-0.006133979
notice,human,7,-0.0004459402,0.0010515915,-0.00032650435,-0.0031215814
honour,human,6,0.00050579984,0.0012701096,0.00044091174,0.0030347991
have,human,191,0.00032164773,0.0007691708,0.0003208004,0.061434716
now,human,64,-0.00030640906,0.0015050002,-0.00017572903,-0.01961018
thought,human,50,-0.00031206908,0.0009515313,-0.0002012999,-0.015603455
less,human,33,-0.00030398872,0.00044855324,-0.00033185957,-0.0100316275
spirits,human,18,-0.0009797392,0.0019799722,-0.0007730888,-0.017635306
pride,human,7,0.0013349075,0.001185816,0.0013161593,0.009344352
moment,human,30,0.00053439295,0.0010669316,0.0005527815,0.016031789
laugh,human,4,-0.00094209815,0.00045692248,-0.00079513446,-0.0037683926
humble,human,5,0.0001136765,0.0003496652,7.612142e-05,0.0005683825
before,human,72,0.000818753,0.0011255197,0.00071279134,0.058950216
niece,human,3,0.00037974422,4.398981e-05,0.00038756503,0.0011392327
too,human,43,-0.00052057166,0.0009978638,-0.00029563293,-0.022384582
others,human,18,0.00025144173,0.0009397087,0.00015855387,0.004525951
many,human,33,-0.00012340015,0.0010857305,-2.36278e-05,-0.004072205
certainly,human,7,-0.0004936325,0.00058766047,-0.0003122657,-0.0034554277
some,human,69,-0.00059373863,0.00076732005,-0.00063823233,-0.040967967
be,human,328,0.00020409249,0.00078963,0.0002420239,0.066942334
entirely,human,8,0.00023141618,0.0005612561,0.0002668579,0.0018513295
after,human,53,4.820591e-05,0.0010534897,4.9531416e-05,0.0025549133
entrance,human,5,0.0013640996,0.0010080548,0.0011908012,0.0068204976
colonel,human,15,0.00094335404,0.002109895,0.0014336711,0.01415031
brandon,human,6,0.0016362244,0.0005488091,0.0017197555,0.009817347
became,human,12,-9.649725e-05,0.0011668485,-0.00014663677,-0.001157967
thoughtful,human,5,3.7220547e-05,0.00026553555,6.0911552e-05,0.00018610273
silent,human,6,-0.00023064337,0.0006866784,-0.00026843153,-0.0013838602
he,human,444,0.0003227737,0.0009561895,0.00034044957,0.14331153
been,human,150,-5.829266e-05,0.00068165286,-3.3661756e-05,-0.008743899
jennings,human,12,0.0003074955,0.0014015008,-0.0002071331,0.0036899461
could,human,153,-0.0002556028,0.0009134136,-0.00020540983,-0.039107226
pre,human,8,-0.00052752224,0.00067833206,-0.00033103747,-0.004220178
on,human,227,0.00049252366,0.0012959506,0.0006317749,0.111802876
him,human,191,0.0006178593,0.0013064534,0.0005219071,0.118011124
stay,human,7,0.0004056035,0.00058104476,0.00015243315,0.0028392244
long,human,45,-0.0006348406,0.0008699144,-0.00066226395,-0.028567825
other,human,53,0.00017068721,0.0011758151,0.00035160256,0.009046422
appeared,human,12,-0.0003076243,0.0008875688,-0.000362586,-0.0036914914
ladies,human,8,-0.00023126633,0.00077953766,-0.00026444974,-0.0018501306
agreeing,human,3,-5.1916188e-05,0.0012830346,0.00032488522,-0.00015574857
early,human,9,-0.0010439378,0.0010475662,-0.0010968989,-0.00939544
bed,human,10,-0.0012660226,0.0011964896,-0.001528233,-0.012660226
marianne,human,22,0.0031640672,0.0033099414,0.003887903,0.06960948
rose,human,6,-0.00020504044,0.00050609274,-6.867167e-05,-0.0012302427
next,human,16,0.00042156735,0.0008288103,6.2311934e-05,0.0067450777
morning,human,21,-0.0005461707,0.0012335184,-0.00032371323,-0.011469585
happy,human,26,-0.00011544725,0.0010805167,-9.7948156e-05,-0.0030016284
looks,human,7,0.00072468334,0.00045075515,0.0005307812,0.005072783
disappointment,human,5,-0.0002699246,0.0008017194,5.7684112e-05,-0.0013496231
seemed,human,29,0.00024134759,0.0011274038,0.00033516373,0.00699908
forgotten,human,5,0.00040683703,0.0012636196,0.0001520711,0.0020341852
what,human,74,0.00046251307,0.000996666,0.00034576352,0.034225967
happen,human,4,0.00022903207,0.00020564995,0.0002436912,0.0009161283
day,human,38,-0.00019056088,0.0013043919,-0.00040132037,-0.0072413133
breakfast,human,7,0.00045574195,0.0019768882,0.0004937871,0.0031901936
bar,human,8,-0.00020054766,0.0013992164,-0.00015301249,-0.0016043813
ou,human,6,-0.0001778528,0.00051758374,-0.00030759483,-0.0010671167
stopped,human,9,0.0002674815,0.00060750364,0.00019100324,0.0024073333
door,human,21,0.00024462273,0.0010521623,0.00045689748,0.0051370775
few,human,24,-0.00041021276,0.00067859876,-0.00033389137,-0.009845106
minutes,human,7,-0.00013508342,0.00042289143,-0.00013253841,-0.0009455839
came,human,27,-0.00029534404,0.00067120104,-0.0001984122,-0.007974289
laughing,human,3,8.846398e-05,0.0002829142,-6.2718376e-05,0.00026539195
into,human,66,-0.0002389597,0.0011797944,-6.0688282e-05,-0.01577134
room,human,35,-0.00032769123,0.0019512516,-1.9513507e-05,-0.011469193
delighted,human,5,0.0015588488,0.0014622122,0.0020905077,0.0077942437
see,human,35,0.00054389506,0.0011238218,0.00074895285,0.019036327
them,human,113,-0.00032625836,0.0011639429,-0.000198124,-0.036867194
all,human,160,0.00021490683,0.0010305592,0.00027605754,0.034385093
hard,human,9,-0.0004417066,0.0010912938,-8.801081e-05,-0.0039753593
say,human,36,-0.00025569455,0.0011493721,-0.00018670605,-0.009205004
whether,human,22,-0.00027131356,0.00095795863,2.8071954e-05,-0.0059688985
received,human,8,7.548436e-05,0.0006215578,0.00020725431,0.00060387485
most,human,53,-0.00012441099,0.0008603043,-0.00016109736,-0.0065937825
pleasure,human,20,0.00062833156,0.0010247661,0.0006526985,0.012566632
meeting,human,4,-0.00034549073,0.0015377025,-0.00056683476,-0.0013819629
mother,human,37,0.00024351827,0.0015808858,0.00026259664,0.009010176
dash,human,18,-0.0011986363,0.0017149542,-0.0013212755,-0.021575453
woods,human,3,-0.0008912808,0.0007201076,-0.000718229,-0.0026738425
again,human,43,-0.00018032672,0.00087165344,-0.00014381208,-0.007754049
excellent,human,6,0.00078485586,0.0006427963,0.0007431129,0.0047091353
road,human,8,0.00063380075,0.00093332585,0.0009420165,0.005070406
home,human,29,0.00026484713,0.0021507533,0.0007869135,0.007680567
sang,human,4,-0.00020792143,0.00091965956,-0.00042664987,-0.0008316857
lady,human,33,0.0020487853,0.0020826508,0.0017433466,0.06760991
fair,human,7,-0.0017182233,0.0023973435,-0.00069048436,-0.0120275635
wo,human,6,-0.0031159725,0.0013106082,-0.002880033,-0.018695835
ps,human,6,0.0013666652,0.0008067114,0.001486179,0.008199992
le,human,8,0.0003471868,0.00071450986,0.00020185293,0.0027774945
taking,human,7,-7.690819e-05,0.0009073779,0.00020498535,-0.0005383573
ly,human,64,0.00045264198,0.0006583424,0.00038058922,0.028969087
strong,human,9,9.6410826e-05,0.00064292393,5.985616e-05,0.0008676974
voice,human,7,-0.00090912037,0.00033867458,-0.0010053318,-0.0063638426
qui,human,9,-0.0011651309,0.0007370064,-0.0012613581,-0.010486178
sit,human,7,-0.0004424728,0.0008051604,-0.0004782331,-0.0030973097
ive,human,5,0.00026210124,0.0004840655,0.00049502694,0.0013105061
bore,human,3,-0.0004414392,0.00017541472,-0.00032394016,-0.0013243175
who,human,86,0.00014902106,0.0011012484,0.00021701131,0.012815811
piece,human,7,0.00040041088,0.00078699476,0.0007233249,0.002802876
music,human,3,-0.0028964083,0.002878149,-0.0027145138,-0.008689225
imp,human,19,-0.00045410186,0.0008948013,-0.00014989091,-0.008627935
ert,human,7,-0.00026885737,0.00020766055,-0.00026678352,-0.0018820016
inen,human,3,-0.00043999532,0.00041944475,-0.00027323095,-0.001319986
wanting,human,5,0.000901675,0.00035318945,0.0008774847,0.004508375
know,human,31,0.00092790736,0.0011131027,0.0011482358,0.028765129
about,human,54,-0.00045486228,0.0010508352,-0.00028853712,-0.024562564
everybody,human,10,0.0004831464,0.0013093319,0.00059163093,0.004831464
affairs,human,5,-0.00033237232,0.00085733586,-7.9726975e-05,-0.0016618615
man,human,50,-0.00068885135,0.0011395421,-0.0006274862,-0.034442566
white,human,10,0.00023237515,0.00078477035,0.00033384073,0.0023237516
upon,human,45,0.0005937852,0.0014100693,0.0007871903,0.026720334
whole,human,21,8.570576e-05,0.0014222646,0.00052591995,0.0017998209
est,human,15,0.0005772793,0.0007908391,0.0006236677,0.00865919
going,human,14,0.00013008915,0.00092628604,7.4791795e-05,0.001821248
finally,human,8,-0.0010838613,0.001341845,-0.0008360571,-0.008670891
remember,human,7,-0.0010639726,0.0012021458,-0.0010180603,-0.007447808
got,human,21,0.0009025952,0.0009910957,0.0009850115,0.018954499
my,human,150,-0.00070379983,0.0020680116,-0.00037897017,-0.10556997
little,human,53,-0.0011150121,0.0009917062,-0.0008060933,-0.05909564
wr,human,5,-0.0011328682,0.00028558625,-0.001033907,-0.005664341
etched,human,4,-0.0007011342,0.0004459133,-0.0009094745,-0.0028045368
conviction,human,5,-0.00039723795,0.0021603892,0.000109862594,-0.0019861897
me,human,114,-0.00021712047,0.0023657586,-1.3000426e-06,-0.024751734
never,human,52,-0.00048214398,0.0009001831,-0.00040522782,-0.025071487
like,human,38,-0.00011255033,0.0010022254,6.448201e-05,-0.0042769127
joe,human,23,0.00011116475,0.003308763,-0.00013751653,0.0025567892
trade,human,4,-0.001635268,0.0009999882,-0.0015889369,-0.006541072
dear,human,14,-0.0003628297,0.0014614853,-0.00054265733,-0.005079616
death,human,8,-0.0009850896,0.002954041,-7.2973635e-05,-0.007880717
said,human,28,-0.00024540263,0.001086221,-0.00032781338,-0.0068712733
much,human,69,-4.45548e-05,0.0007385241,-1.2512777e-05,-0.0030742812
obliged,human,7,0.00047752896,0.0012125853,-0.00015417146,0.0033427028
do,human,61,-0.00014256737,0.00082940754,-9.8133576e-05,-0.008696609
went,human,27,-0.00033349576,0.0010002947,-0.0002256519,-0.009004385
back,human,30,0.0010728909,0.0009430297,0.0009916454,0.032186728
elizabeth,human,29,0.0013597119,0.0028625105,0.0017491434,0.039431643
round,human,13,0.0010758459,0.0020243882,0.0007898348,0.013985997
believe,human,8,3.1918826e-05,0.00082587503,-0.00020847848,0.0002553506
did,human,49,-0.000638038,0.0010359761,-0.0005992625,-0.03126386
hardly,human,9,-0.00035863637,0.0006965852,-0.00028108634,-0.0032277275
where,human,28,0.0008387641,0.0012192957,0.00079049123,0.023485396
thing,human,34,-0.00020580362,0.0008881565,-0.00015969228,-0.006997323
wood,human,29,5.107576e-05,0.0018822189,0.00016134523,0.0014811971
house,human,46,0.0017564201,0.0018114286,0.0016229327,0.080795325
rather,human,19,-0.00072438904,0.0008168496,-0.0007076055,-0.013763391
yet,human,21,-5.6795514e-05,0.0011209543,-0.00047735486,-0.0011927058
sort,human,9,0.00038534027,0.0008376283,0.00044510872,0.0034680625
seeing,human,6,0.0006848565,0.00048017505,0.0007795839,0.004109139
pleasantly,human,3,0.0008653568,0.001677456,1.074234e-05,0.0025960705
talk,human,8,0.00030223993,0.00062176137,0.00044238236,0.0024179195
comfortable,human,7,5.2680196e-05,0.0007925465,-6.669081e-05,0.00036876136
drawing,human,6,-7.9615465e-06,0.0009768183,0.00019832086,-4.776928e-05
dinner,human,11,0.0004389384,0.0016657453,-0.0003217965,0.0048283227
particularly,human,9,-0.0010672254,0.0014000002,-0.0004200202,-0.009605029
evident,human,4,0.0013447651,0.0010596451,0.0014842957,0.0053790603
gentlemen,human,7,-0.00017575746,0.0007202763,-0.0002799644,-0.0012303023
discourse,human,5,-0.00011147922,0.0013944872,-0.0005552249,-0.0005573961
variety,human,3,-6.509533e-05,0.000247506,-2.6739493e-05,-0.00019528599
inc,human,10,-0.0006272928,0.000760584,-0.0007407067,-0.006272928
ing,human,48,-2.7979442e-05,0.0009561772,-8.3682244e-07,-0.0013430133
land,human,5,-0.00026052218,0.0022231673,0.00028779753,-0.0013026108
horses,human,4,0.0032881196,0.0033645483,0.0030241993,0.013152478
over,human,43,0.0005208112,0.0008049385,0.00061056705,0.02239488
one,human,89,0.00026447556,0.00094335614,0.0002986556,0.023538325
engaged,human,4,-0.00010180997,0.00080052647,3.0040625e-05,-0.0004072399
till,human,21,-0.0015786209,0.002616601,-0.00076383434,-0.033151038
middleton,human,6,0.00055922946,0.0025543931,-3.1533127e-05,0.0033553767
second,human,8,-0.00034677135,0.0020169304,0.00040392167,-0.0027741708
son,human,10,0.000522508,0.0013140088,0.00061467616,0.00522508
william,human,3,0.0025120485,0.0014041031,0.002446577,0.0075361454
nearly,human,9,-0.00013959092,0.00066494336,0.0001365605,-0.0012563183
same,human,26,5.7103283e-05,0.00064710254,8.938776e-05,0.0014846853
both,human,22,-0.0003850001,0.0011830651,-0.00031450164,-0.008470003
children,human,10,-0.0017723439,0.0013369415,-0.0015472929,-0.01772344
affair,human,4,-0.0011576283,0.002828965,-0.00012668723,-0.004630513
might,human,76,-0.000690131,0.00083811866,-0.0005540771,-0.052449953
easily,human,5,-0.00015171265,0.00055280287,-5.830118e-05,-0.0007585633
once,human,34,-0.00033662526,0.0016152225,-0.00022147025,-0.011445259
present,human,16,0.00016001327,0.00072439975,0.0002346795,0.0025602123
con,human,21,-0.00081728684,0.0011941598,-0.00045257618,-0.017163023
assertion,human,3,0.0012183994,0.0028206639,0.0003637798,0.003655198
body,human,10,-0.0006128328,0.0018854996,-0.0010422943,-0.006128328
right,human,17,-6.709556e-05,0.000779604,-9.411073e-06,-0.0011406246
equally,human,8,0.000307337,0.00096612144,4.476789e-05,0.002458696
opinion,human,12,0.00031087463,0.0007035088,0.0002484422,0.0037304955
often,human,22,-0.00072306587,0.0013320636,-0.0005383857,-0.01590745
liked,human,3,-0.00042798687,0.00078963774,8.422691e-05,-0.0012839606
sister,human,30,0.00074498396,0.0013393726,0.0007256647,0.02234952
need,human,7,-0.00021868579,0.00059837673,-0.0004689331,-0.0015308005
sc,human,10,-0.0006164994,0.0011165568,-0.0004440702,-0.006164994
rup,human,3,-0.00031724907,0.0004813306,-0.0006287108,-0.0009517472
truth,human,6,-0.00073761545,0.001414964,-0.00024163043,-0.004425693
naturally,human,10,-4.0392533e-05,0.00072678836,0.00012845328,-0.00040392534
we,human,41,0.00020919931,0.0018151165,0.00025866457,0.008577172
money,human,11,-0.001224256,0.0024285424,-0.00080363086,-0.013466816
low,human,14,-0.0012734265,0.001292417,-0.0012649823,-0.01782797
way,human,36,0.00036358036,0.0010875645,0.00061734277,0.013088893
fanny,human,3,0.0034864054,0.0006178119,0.003181215,0.010459216
fe,human,12,0.0006059078,0.0015131714,0.00047655174,0.0072708935
rra,human,5,-0.0017730516,0.0013741982,-0.0014797987,-0.008865258
rs,human,8,-0.0007362887,0.0013822874,-0.0005611999,-0.00589031
strongly,human,3,-0.00037013626,0.00019477849,-0.0003360049,-0.0011104088
neither,human,12,-0.00067473325,0.0011828562,-0.0008124786,-0.008096799
nor,human,47,-0.0003939695,0.0016880113,-0.00045615388,-0.018516567
daughters,human,3,-0.00084780826,0.00046792874,-0.0007088877,-0.0025434247
kind,human,14,0.00012345091,0.000708856,9.9292534e-05,0.0017283128
women,human,5,5.51154e-05,0.0021094596,-0.0004008226,0.000275577
can,human,23,0.00028267386,0.0011180828,0.00034413778,0.0065014986
carry,human,3,-0.0001881398,0.0006146333,-0.0002569728,-0.00056441943
account,human,7,0.00021800911,0.00053591485,0.0003997745,0.0015260638
john,human,15,0.000773133,0.0015960365,0.0010008658,0.011596995
confidence,human,16,0.0004812966,0.0011555048,0.00024511042,0.0077007455
judgment,human,10,-0.00017822927,0.0009002134,-0.0003624281,-0.0017822926
waited,human,3,0.00037042346,0.00016111348,0.0003712859,0.0011112704
daughter,human,12,-0.0001634828,0.0015589714,0.00043199875,-0.0019617935
former,human,6,-0.0004560222,0.000977649,-0.000156453,-0.002736133
sisters,human,11,0.0003641797,0.0017260163,0.00079093233,0.0040059765
staying,human,5,-0.00012771257,0.001304236,2.3240922e-05,-0.00063856284
means,human,7,-0.0024036246,0.001614903,-0.0028681639,-0.016825372
un,human,26,0.00013221569,0.0006891015,0.00020763499,0.003437608
worthy,human,8,0.00051755796,0.0014019465,0.00040524337,0.0041404637
found,human,18,0.00018830341,0.0009216325,0.00031833712,0.0033894614
charming,human,3,-0.0008611465,0.0009501972,-0.0014269744,-0.0025834395
world,human,18,0.0016182114,0.0015048468,0.00208043,0.029127805
responsible,human,3,0.00062726066,0.00016612929,0.0005264308,0.001881782
duty,human,10,-0.00035065852,0.0007346178,-0.00047067954,-0.0035065853
making,human,8,3.7357968e-05,0.00084392756,-0.000104601015,0.00029886374
gentleman,human,20,-0.00052527536,0.0018281952,-0.00026797553,-0.010505507
danger,human,8,-0.0011574278,0.0010852353,-0.0010789892,-0.009259422
eyes,human,18,0.0007034125,0.0011068993,0.0006574227,0.012661425
reality,human,3,-0.00021790412,0.00041796238,7.492106e-05,-0.00065371237
ed,human,57,-0.00023945475,0.0009216111,-0.0003500767,-0.013648921
scarcely,human,8,0.00092974934,0.0009217145,0.0009241755,0.0074379947
mere,human,9,-0.0014897214,0.0012330521,-0.0012168803,-0.013407492
iron,human,3,-0.0013828253,0.00030858724,-0.001230842,-0.004148476
while,human,25,0.00057554385,0.0011138872,0.0003037416,0.014388596
jo,human,6,-0.0003890529,0.0007196465,-0.00015396824,-0.0023343174
rum,human,5,0.00048756908,0.0017412198,-0.00039560677,0.0024378453
tea,human,3,-0.004656654,0.0014096029,-0.005298461,-0.013969962
premises,human,3,0.0017457233,0.0017338437,0.0019358774,0.00523717
excited,human,3,-0.00036817728,0.00040362068,-0.00048600524,-0.0011045318
desire,human,4,0.00020753182,6.8205096e-05,0.00019762013,0.0008301273
these,human,35,-0.00032752778,0.0013733295,-0.0003814132,-0.011463473
are,human,35,-0.00015220621,0.0008667613,-0.00013203517,-0.0053272173
small,human,12,-0.00094741053,0.0008941577,-0.0010871256,-0.011368927
our,human,31,0.0001922038,0.0024217926,0.0002533238,0.005958318
friends,human,18,-0.00011549304,0.0011733047,-0.000116565534,-0.0020788747
hope,human,22,0.0005516034,0.0015562504,0.0010339427,0.012135275
collected,human,4,0.0015739771,0.0024445236,0.0003396054,0.0062959082
here,human,13,-1.1665751e-05,0.0008291114,0.00012141853,-0.00015165476
thoughts,human,19,-0.00041479632,0.0010357171,-0.0004999622,-0.00788113
passage,human,4,-0.001342496,0.00061884616,-0.0013859854,-0.005369984
perhaps,human,17,-0.0012261198,0.00079886214,-0.0010056748,-0.020844037
part,human,18,0.00063544506,0.0005765557,0.00059616653,0.011438011
new,human,10,0.00081472564,0.0013820814,0.0007330738,0.008147256
may,human,29,-0.00052744173,0.00085675844,-0.00074364105,-0.01529581
added,human,4,-0.001064374,0.00093537156,-0.0010881912,-0.004257496
chamber,human,3,-0.0005689617,0.0018849507,-0.001598462,-0.0017068852
